id,question,original_question,expected_answer,tipo_inferencia,source_titles,source_urls,context_concat,context_words,entities,reasoning_path,num_hops,difficulty,requires_ontology,retrieval_scope,dataset_version
140,Como as evidências disponíveis permitem reinterpretar a pergunta: Qual interpretação liga a sísmica às estruturas acumuladoras mencionadas na pesquisa de petróleo?,Qual interpretação liga a sísmica às estruturas acumuladoras mencionadas na pesquisa de petróleo?,A sísmica ajuda a reconhecer armadilhas ou estruturas acumuladoras capazes de concentrar hidrocarbonetos.,interpretativa,Petróleo | Wikipédia | Petróleo | SGB,https://pt.wikipedia.org/wiki/Petr%C3%B3leo | https://www.sgb.gov.br/petroleo,"São efetuados estudos das potencialidades das estruturas acumuladoras (armadilhas ou trapas), principalmente através de sísmica que é o principal método geofísico para a pesquisa dos hidrocarbonetos. Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo.",41,trapa | hidrocarbonetos | petróleo | óleo | Isso,trapa -> hidrocarbonetos -> petróleo -> óleo -> Isso -> evidência textual -> relação geológica,4,hard,False,multi_document,graphrag
141,"Que relação entre composição, propriedade e função geológica pode ser inferida a partir de reservatório?",Que característica dos hidrocarbonetos determina sua ocupação em rochas reservatório?,"Eles ocupam espaços porosos entre grãos ou fraturas, o que conecta sua ocorrência à porosidade da rocha.",composicional_petrofisica,Petróleo | Wikipédia | Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Petr%C3%B3leo | https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"O petróleo e gás natural são encontrados tanto em terra quanto no mar, principalmente nas bacias sedimentares (onde se encontram meios mais porosos - reservatórios), mas também em rochas do embasamento cristalino. Os hidrocarbonetos, portanto, ocupam espaços porosos nas rochas, sejam eles entre grãos ou fraturas. A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",75,reservatório | hidrocarbonetos | petróleo | óleo | gás | porosidade | Eles,reservatório -> hidrocarbonetos -> petróleo -> óleo -> gás -> composição litológica -> propriedade petrofísica,4,hard,True,multi_document,graphrag
142,Como as evidências disponíveis permitem reinterpretar a pergunta: Qual interpretação conecta rochas sedimentares porosas e bacias sedimentares à ocorrência de petróleo?,Qual interpretação conecta rochas sedimentares porosas e bacias sedimentares à ocorrência de petróleo?,Bacias sedimentares concentram meios porosos que podem funcionar como reservatórios para petróleo e gás natural.,interpretativa,Petróleo | Wikipédia | Rochas | SGB,https://pt.wikipedia.org/wiki/Petr%C3%B3leo | https://www.sgb.gov.br/rochas,"O petróleo e gás natural são encontrados tanto em terra quanto no mar, principalmente nas bacias sedimentares (onde se encontram meios mais porosos - reservatórios), mas também em rochas do embasamento cristalino. Os hidrocarbonetos, portanto, ocupam espaços porosos nas rochas, sejam eles entre grãos ou fraturas. Possuem porosidade e permeabilidade, uma marcante estratificação e baixa resistência mecânica.",57,reservatório | hidrocarbonetos | petróleo | óleo | gás | porosidade | permeabilidade | Bacias | Possuem,reservatório -> hidrocarbonetos -> petróleo -> óleo -> gás -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
143,"Que ambiente deposicional é sugerido pela associação entre reservatório, petróleo e óleo?",Que ambiente deposicional se conecta aos turbiditos portadores de petróleo em águas profundas?,Ambientes submarinos de correntes de turbidez se conectam aos turbiditos portadores de petróleo em águas profundas.,ambiente_deposicional,Turbidito | Wikipédia | Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://pt.wikipedia.org/wiki/Turbidito | https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"Turbiditos são depósitos sedimentares originados por correntes de turbidez submarinas, sobretudo em bacias de antepaís (foreland), em ambiente tectônico de margem convergente (ativa). Para a maioria dos geólogos, um turbidito é uma camada com gradação grano-classificada consistindo num conjunto de estratos arenito/pelito que foram depositados por corrente de turbidez e é comumente coberta por pelitos hemipelágicos contendo assembléia de fósseis de águas profundas. A constatação de reservatórios turbidíticos de idade Albiana portador de petróleo é inédita na Bacia Potiguar e foi realizada através de perfis elétricos e amostras de óleo, que serão posteriormente caracterizados por meio de análises de laboratório.",100,reservatório | petróleo | óleo | fósseis | turbidito | Ambientes | Turbiditos | Para | Albiana,reservatório -> petróleo -> óleo -> fósseis -> turbidito -> processo deposicional -> evento geológico,4,hard,True,multi_document,graphrag
144,Que processo ou evento deposicional é registrado pela relação entre sequência turbidítica e evento de fluxo?,O que um estrato de uma sequência turbidítica registra?,Um estrato turbidítico registra um único evento de fluxo responsável pela deposição daquele estrato.,processual_deposicional,Turbidito | Wikipédia | Como Sabemos a Idade das Rochas? | SGB,https://pt.wikipedia.org/wiki/Turbidito | https://www.sgb.gov.br/como-sabemos-a-idade-das-rochas,Cada estrato de uma sequência turbidítica é depositado em um único evento (fluxo). As rochas sedimentares formam-se pela deposição de sedimentos,21,sequência turbidítica | evento de fluxo | deposição | Cada,sequência turbidítica -> evento de fluxo -> deposição -> Cada -> processo deposicional -> evento geológico -> interpretação processual,3,medium,False,multi_passage,graphrag
145,"Que relação entre composição, propriedade e função geológica pode ser inferida a partir de reservatório?",Que característica de turbiditos explica sua continuidade como alvo petrolífero?,A presença de estratos arenosos depositados por correntes de turbidez e sua função como bons reservatórios explicam seu interesse petrolífero.,composicional_petrofisica,Turbidito | Wikipédia | Geologia do petróleo | Wikipédia,https://pt.wikipedia.org/wiki/Turbidito | https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,"Para a maioria dos geólogos, um turbidito é uma camada com gradação grano-classificada consistindo num conjunto de estratos arenito/pelito que foram depositados por corrente de turbidez e é comumente coberta por pelitos hemipelágicos contendo assembléia de fósseis de águas profundas. Os depósitos se formam por fluxos hiperpicnais concentrados, constituindo sucessões de estratos sedimentares arenosos e pelágicos bastante espessos, num curto período de tempo geológico. As sequências turbidíticas são muito procuradas pelos geólogos de petróleo por constituírem bons reservatórios para hidrocarbonetos. O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos.",99,reservatório | hidrocarbonetos | petróleo | óleo | fósseis | turbidito | Para,reservatório -> hidrocarbonetos -> petróleo -> óleo -> fósseis -> composição litológica -> propriedade petrofísica,4,hard,True,multi_document,graphrag
146,"Que relação entre composição, propriedade e função geológica pode ser inferida a partir de reservatório?","Qual conclusão se obtém ao combinar arenitos, porosidade e hidrocarbonetos?",Arenitos podem atuar como rochas reservatório quando possuem porosidade e permeabilidade suficientes para armazenar e permitir o fluxo dos hidrocarbonetos.,composicional_petrofisica,Petróleo | SGB | Sistema petrolífero | Wikipédia,https://www.sgb.gov.br/petroleo | https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"Ele é um líquido que ocorre entre os grãos de rochas sedimentares porosas e permeáveis, como arenitos, por exemplo, ou em cavidades interconectadas de rochas como calcário. A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%. Geralmente são compostas por granulometria de areia a seixo como arenitos, calcarenitos ou conglomerados.",70,reservatório | hidrocarbonetos | petróleo | óleo | porosidade | permeabilidade | Arenitos | Geralmente,reservatório -> hidrocarbonetos -> petróleo -> óleo -> porosidade -> composição litológica -> propriedade petrofísica,4,hard,True,multi_document,graphrag
147,Que interpretação estrutural surge ao relacionar selo com trapa?,Que entidade deve ser relacionada a estruturas favoráveis à concentração de petróleo?,Armadilhas ou trapas devem ser relacionadas a estruturas geológicas favoráveis à concentração de petróleo.,estrutural,Petróleo | SGB | Geologia do petróleo | Wikipédia,https://www.sgb.gov.br/petroleo | https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,"Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo. A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.",53,selo | trapa | reservatório | hidrocarbonetos | petróleo | óleo | Armadilhas | Isso,selo -> trapa -> reservatório -> hidrocarbonetos -> petróleo -> estrutura geológica -> controle estrutural,4,hard,True,multi_document,graphrag
148,Como as evidências conectam camada de sal à retenção ou migração de hidrocarbonetos?,Por que uma camada de sal pode ser interpretada como rocha capeadora?,Porque camadas de sal são rochas capeadoras comuns e podem impedir a migração dos hidrocarbonetos.,selo_e_retencao,Petróleo | SGB | Petróleo do Pré-Sal | SGB,https://www.sgb.gov.br/petroleo | https://www.sgb.gov.br/petroleo-do-pre-sal,"Folhelhos e camadas de sal são rochas capeadoras comuns. Essa barreira, chamada de trapa, pode ser uma rocha impermeável, como uma camada de sal. Essa espessa camada de sal, formada principalmente de halita (cloreto de sódio, ou seja, o sal que usamos na comida) e anidrita (sulfato de cálcio) é uma barreira que se formou diretamente sobre a rocha geradora, impedindo que, neste caso, o petróleo migrasse.",67,camada de sal | halita | anidrita | trapa | barreira | rocha geradora | hidrocarbonetos | petróleo | óleo,camada de sal -> halita -> anidrita -> trapa -> barreira -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
149,Que papel geológico deve ser atribuído a reservatório quando as evidências são relacionadas?,Que entidade explica o armazenamento do petróleo entre grãos ou em cavidades interconectadas?,"A rocha reservatório explica esse armazenamento, pois hidrocarbonetos ocupam poros entre grãos ou fraturas/cavidades interconectadas.",ontologica_entidade_funcao,Petróleo | SGB | Petróleo | Wikipédia,https://www.sgb.gov.br/petroleo | https://pt.wikipedia.org/wiki/Petr%C3%B3leo,"Ele é um líquido que ocorre entre os grãos de rochas sedimentares porosas e permeáveis, como arenitos, por exemplo, ou em cavidades interconectadas de rochas como calcário. Os hidrocarbonetos, portanto, ocupam espaços porosos nas rochas, sejam eles entre grãos ou fraturas.",41,reservatório | hidrocarbonetos | petróleo | óleo,reservatório -> hidrocarbonetos -> petróleo -> óleo -> evidência textual -> relação geológica -> interpretação inferencial,4,hard,True,multi_document,graphrag
150,"Como as evidências disponíveis permitem reinterpretar a pergunta: Que interpretação integra formação, migração e retenção em uma acumulação petrolífera?","Que interpretação integra formação, migração e retenção em uma acumulação petrolífera?","A acumulação exige rocha geradora, migração por poros/fraturas e retenção em reservatório fechado por trapa ou selo.",interpretativa,Petróleo do Pré-Sal | SGB | Sistema petrolífero | Wikipédia,https://www.sgb.gov.br/petroleo-do-pre-sal | https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"Ele forma-se em uma rocha, chamada rocha geradora a partir de restos orgânicos, sobretudo micro-organismos animais. Com isso, o petróleo migra para cima através dos poros existentes nas rochas, até encontrar algo que o impeça de continuar se deslocando. Essa barreira, chamada de trapa, pode ser uma rocha impermeável, como uma camada de sal. Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga. Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos.",93,camada de sal | selo | rocha selante | trapa | barreira | reservatório | rocha geradora | rochas geradoras | hidrocarbonetos,camada de sal -> selo -> rocha selante -> trapa -> barreira -> matéria orgânica -> rocha geradora,4,hard,True,multi_document,graphrag
